ID;ACTIVE;START_TIME;END_TIME;START_NODE;END_NODE;TYPE;SCHEDULE_ID
37006702;Y;82320;86160;38;38;D;12179050
37006703;Y;86160;89520;38;38;D;12179050
37006704;Y;89520;90540;38;1;D;12179050
37071936;Y;50100;54180;28;1486;D;12181032
37071937;Y;54180;58320;1486;28;D;12181032
37071938;Y;58320;60420;28;1486;D;12181032
37071939;Y;60420;64680;1486;28;D;12181032
37071940;Y;64680;68280;28;1486;D;12181032
37071941;Y;68280;72180;1486;1;D;12181032
37071942;Y;18480;19080;1;1;P;12181032
37071943;Y;24000;25620;1;1486;D;12181032
37071944;Y;25620;27600;1486;28;D;12181032
37071945;Y;27600;29760;28;1486;D;12181032
37071946;Y;29760;32880;1486;28;D;12181032
37071947;Y;32880;34860;28;1486;D;12181032
37071948;Y;34860;38280;1486;28;D;12181032
37071949;Y;38280;40260;28;1486;D;12181032
37071950;Y;40260;43740;1486;28;D;12181032
37071951;Y;43740;45660;28;1486;D;12181032
37071952;Y;45660;49140;1486;28;D;12181032
37071953;Y;49140;52020;28;1486;D;12181032
37071954;Y;52020;55560;1486;28;D;12181032
37071955;Y;55560;57780;28;1486;D;12181032
37071956;Y;57780;62160;1486;28;D;12181032
37071957;Y;62160;64080;28;1486;D;12181032
37071958;Y;64080;68400;1486;28;D;12181032
37071959;Y;68400;71580;28;1486;D;12181032
37071960;Y;71580;75840;1486;28;D;12181032
37071961;Y;75840;78300;28;1;D;12181032
37071962;Y;23400;24000;1;1;P;12181032
37071963;Y;22380;24480;1;28;D;12181032
37071964;Y;24480;27180;28;1486;D;12181032
37071965;Y;27180;29520;1486;28;D;12181032
37071966;Y;29520;31560;28;1486;D;12181032
37071967;Y;31560;34680;1486;28;D;12181032
37071968;Y;34680;36660;28;1486;D;12181032
37071969;Y;36660;40140;1486;28;D;12181032
37071970;Y;42060;45540;1486;28;D;12181032
37071971;Y;45540;47460;28;1486;D;12181032
37071972;Y;47460;51000;1486;28;D;12181032
37071973;Y;51000;53460;28;1486;D;12181032
37071974;Y;53460;57000;1486;28;D;12181032
37071975;Y;57000;59220;28;1486;D;12181032
37071976;Y;59220;63480;1486;28;D;12181032
37071977;Y;63480;65280;28;1486;D;12181032
37071978;Y;65280;69360;1486;28;D;12181032
37071979;Y;69360;71400;28;1;D;12181032
37071980;Y;40140;42060;28;1486;D;12181032
37071981;Y;21780;22380;1;1;P;12181032
37071982;Y;19380;22200;1;28;D;12181032
37071983;Y;22200;23700;28;1486;D;12181032
37071984;Y;23700;25800;1486;28;D;12181032
37071985;Y;25800;27780;28;1486;D;12181032
37071986;Y;27780;30780;1486;28;D;12181032
37071987;Y;30780;32760;28;1486;D;12181032
37071988;Y;32760;36480;1486;28;D;12181032
37071989;Y;36480;38460;28;1486;D;12181032
37071990;Y;38460;41940;1486;28;D;12181032
37071991;Y;41940;43860;28;1486;D;12181032
37071992;Y;43860;47340;1486;28;D;12181032
37071993;Y;47340;49080;28;1486;D;12181032
37071994;Y;49080;52620;1486;28;D;12181032
37071995;Y;52620;54900;28;1486;D;12181032
37071996;Y;54900;58980;1486;28;D;12181032
37071997;Y;58980;62880;28;1486;D;12181032
37071998;Y;62880;67200;1486;28;D;12181032
37071999;Y;67200;69060;28;1486;D;12181032
37072000;Y;69060;72420;1486;28;D;12181032
37072001;Y;72420;74220;28;1;D;12181032
37072002;Y;18780;19380;1;1;P;12181032
37072003;Y;26880;28800;1;28;D;12181032
37072004;Y;48300;51300;1;1486;D;12181032
37072005;Y;28800;30960;28;1486;D;12181032
37072006;Y;30960;33480;1486;1;D;12181032
37072007;Y;51300;54840;1486;28;D;12181032
37072008;Y;54840;58500;28;1486;D;12181032
37072009;Y;58500;62880;1486;28;D;12181032
37072010;Y;62880;66480;28;1486;D;12181032
37072011;Y;66480;70740;1486;28;D;12181032
37072012;Y;70740;72840;28;1;D;12181032
37072013;Y;26280;26880;1;1;PD;12181032
37072014;Y;47700;48300;1;1;PD;12181032
37072015;Y;48540;50580;1;1486;D;12181032
37072016;Y;27000;29100;28;1486;D;12181032
37072017;Y;29100;31380;1486;28;D;12181032
37072018;Y;31380;33360;28;1486;D;12181032
37072019;Y;33360;37080;1486;1;D;12181032
37072020;Y;50580;54060;1486;28;D;12181032
37072021;Y;54060;56340;28;1486;D;12181032
37072022;Y;56340;60180;1486;28;D;12181032
37072023;Y;60180;62280;28;1486;D;12181032
37072024;Y;62280;66600;1486;28;D;12181032
37072025;Y;66600;69960;28;1486;D;12181032
37072026;Y;25080;27000;1;28;D;12181032
37072027;Y;24480;25080;1;1;PD;12181032
37072028;Y;47940;48540;1;1;PD;12181032
37072029;Y;69960;73740;1486;1;D;12181032
37072030;Y;53880;57660;1;28;D;12181032
37072031;Y;57660;61020;28;1486;D;12181032
37072032;Y;61020;65340;1486;28;D;12181032
37072033;Y;65340;67380;28;1486;D;12181032
37072941;Y;18900;76980;127;127;D;12181042
37072034;Y;67380;71640;1486;28;D;12181032
37072035;Y;71640;74880;28;1486;D;12181032
37072036;Y;74880;78000;1486;1;D;12181032
37072942;Y;19200;75780;127;127;D;12181042
37072037;Y;53280;53880;1;1;P;12181032
37072038;Y;57540;61380;1;28;D;12181032
37072039;Y;61380;63480;28;1486;D;12181032
37072040;Y;63480;67800;1486;28;D;12181032
37042187;Y;39600;64200;11;11;D;12180125
37042188;Y;70200;93600;1;1;D;12180125
37042189;Y;0;24600;11;11;D;12180125
37072041;Y;67800;70080;28;1;D;12181032
37072042;Y;56940;57540;1;1;PD;12181032
37042190;Y;39600;54000;1;1;D;12180125
37072043;Y;70800;74340;1;28;D;12181032
37072044;Y;74340;78300;28;1486;D;12181032
37042191;Y;5100;25800;11;11;D;12180125
37042192;Y;6000;27180;11;11;D;12180125
37042193;Y;2700;20700;11;11;D;12180125
37042194;Y;0;21600;11;11;D;12180125
37042195;Y;18000;21480;1;1;D;12180125
37042196;Y;68400;93600;1;1;D;12180125
37042197;Y;40800;65400;11;11;D;12180125
37042198;Y;39600;64500;11;11;D;12180125
37042199;Y;39600;64200;1;1;D;12180125
37042200;Y;40800;65400;1;1;D;12180125
36908707;Y;5580;7380;4;4;D;12171868
36908708;Y;7380;9180;4;4;D;12171868
36908709;Y;9180;10980;4;4;D;12171868
36908710;Y;10980;12780;4;4;D;12171868
36908711;Y;12780;14580;4;4;D;12171868
36908712;Y;14580;16380;4;4;D;12171868
36908713;Y;16380;18180;4;4;D;12171868
36908714;Y;18180;19980;4;4;D;12171868
36908715;Y;19980;21900;4;11;D;12171868
36908716;Y;3000;3600;11;11;P;12171868
37042201;Y;39600;64200;11;11;D;12180126
37072045;Y;78300;81060;1486;28;D;12181032
37072046;Y;81060;83700;28;1486;D;12181032
37072047;Y;83700;86460;1486;28;D;12181032
37072048;Y;86460;89100;28;1486;D;12181032
37072049;Y;89100;92100;1486;1;D;12181032
37072050;Y;70200;70800;1;1;P;12181032
37072051;Y;80100;82860;1486;28;D;12181032
37072052;Y;82860;85500;28;1486;D;12181032
37072053;Y;85500;88260;1486;28;D;12181032
37072054;Y;88260;90600;28;1;D;12181032
37072055;Y;77460;80100;28;1486;D;12181032
37072056;Y;70200;73080;1;1486;D;12181032
36922766;Y;58920;62100;1586;9;D;12173313
36922767;Y;62100;64140;9;1586;D;12173313
36922768;Y;64140;67260;1586;9;D;12173313
36922769;Y;67260;69420;9;1586;D;12173313
36922770;Y;69420;71400;1586;1;D;12173313
36922771;Y;20100;20700;1;1;PD;12173313
37057561;Y;49800;56820;38;38;D;12180606
37057562;Y;39600;45900;746;746;D;12180606
37057563;Y;57780;65100;746;746;D;12180606
37057564;Y;59580;65940;38;38;D;12180606
36922772;Y;26700;28500;9;1586;D;12173313
36922773;Y;28500;31680;1586;9;D;12173313
36922774;Y;31680;33780;9;1586;D;12173313
36922775;Y;33780;36960;1586;9;D;12173313
36999605;Y;48180;56340;1112;1112;D;12178665
36999606;Y;56340;63840;1112;1112;D;12178665
36922776;Y;36960;39120;9;1586;D;12173313
36922777;Y;39120;42300;1586;9;D;12173313
36922778;Y;42300;44340;9;1586;D;12173313
36922779;Y;44340;47520;1586;9;D;12173313
36922780;Y;47520;49620;9;1586;D;12173313
36922781;Y;49620;52800;1586;9;D;12173313
36922782;Y;52800;54960;9;1586;D;12173313
36922783;Y;54960;58140;1586;9;D;12173313
36922784;Y;58140;60180;9;1586;D;12173313
36922785;Y;60180;63360;1586;9;D;12173313
36922786;Y;63360;65460;9;1586;D;12173313
36922787;Y;65460;68580;1586;9;D;12173313
36999607;Y;63840;71160;1112;1112;D;12178665
36999608;Y;71160;79860;1112;1112;D;12178665
37057565;Y;40980;46740;38;38;D;12180606
37057566;Y;43440;49920;38;38;D;12180606
37057567;Y;42600;49800;38;38;D;12180606
37062109;Y;36600;42600;23;23;D;12180777
36999609;Y;79860;87060;1112;1112;D;12178665
36999610;Y;87060;92580;1112;11;D;12178665
36999611;Y;21300;21900;11;11;PD;12178665
36999612;Y;49980;57840;1112;1112;D;12178665
36999613;Y;57840;65340;1112;1112;D;12178665
36999614;Y;65340;72600;1112;1112;D;12178665
36999615;Y;72600;74100;1112;1112;D;12178665
36999616;Y;74100;78780;1112;11;D;12178665
36999617;Y;44400;45000;11;11;PD;12178665
36999618;Y;28560;36060;1112;1112;D;12178665
36999619;Y;36060;43440;1112;1112;D;12178665
36999620;Y;43440;51660;1112;1112;D;12178665
36999621;Y;51660;59340;1112;1112;D;12178665
36999622;Y;59340;66780;1112;1112;D;12178665
36999623;Y;66780;74100;1112;1112;D;12178665
36999624;Y;74100;75900;1112;1112;D;12178665
36999625;Y;75900;82260;1112;1112;D;12178665
36999626;Y;82260;89460;1112;1112;D;12178665
36999627;Y;89460;90300;1112;11;D;12178665
36999628;Y;20400;21000;11;11;PD;12178665
36999629;Y;31080;38640;1112;1112;D;12178665
36999630;Y;38640;45840;1112;1112;D;12178665
36999631;Y;45840;53220;1112;1112;D;12178665
36999632;Y;53220;60840;1112;1112;D;12178665
37062110;Y;42600;48600;23;23;D;12180777
37062111;Y;48600;54600;23;23;D;12180777
37062112;Y;54600;60600;23;23;D;12180777
36985560;Y;32100;41040;60;60;D;12178332
37062113;Y;60600;66600;23;23;D;12180777
37095820;Y;64080;67920;82;82;D;12182348
37062115;Y;23400;24000;11;11;P;12180777
37062116;Y;69000;74400;23;23;D;12180777
37062117;Y;74400;79080;23;23;D;12180777
37062118;Y;79080;80400;23;23;D;12180777
37062119;Y;80400;84060;23;23;D;12180777
37062120;Y;84060;85800;23;23;D;12180777
37062121;Y;85800;89460;23;23;D;12180777
36985561;Y;41040;50640;60;60;D;12178332
37062122;Y;89460;90780;23;11;D;12180777
36985562;Y;50640;60540;60;60;D;12178332
36985563;Y;60540;71820;60;60;D;12178332
36985564;Y;71820;78000;60;11;D;12178332
36985565;Y;22800;23400;11;11;PD;12178332
36985566;Y;32160;42180;60;60;D;12178332
36985567;Y;42180;51900;60;60;D;12178332
36985568;Y;51900;61740;60;60;D;12178332
36985569;Y;61740;71100;60;11;D;12178332
36985570;Y;24000;24600;11;11;PD;12178332
37095821;Y;67920;71220;82;82;D;12182348
37062124;Y;72600;77280;23;23;D;12180777
37062125;Y;77280;81360;23;23;D;12180777
37062126;Y;81360;83100;23;23;D;12180777
37062127;Y;83100;86760;23;23;D;12180777
37062128;Y;86760;88500;23;23;D;12180777
37062129;Y;88500;91380;23;11;D;12180777
37095822;Y;38700;44580;82;82;D;12182348
37094907;Y;43800;48780;18;18;D;12182259
37095823;Y;44580;49500;82;82;D;12182348
37095824;Y;54180;61500;23;23;D;12182348
37095825;Y;61500;68520;23;23;D;12182348
37095826;Y;56880;62580;23;23;D;12182348
37095827;Y;62580;67680;23;23;D;12182348
37102802;Y;57360;57960;1;1;PD;12182883
37102803;Y;62760;67920;82;82;D;12182883
37102804;Y;67920;72960;82;82;D;12182883
37102805;Y;72960;77640;82;82;D;12182883
37102806;Y;77640;82140;82;82;D;12182883
37102807;Y;83340;87540;82;82;D;12182883
37102808;Y;87540;88740;82;82;D;12182883
37102809;Y;88740;92040;82;1;D;12182883
37102810;Y;58320;58920;1;1;PD;12182883
37102811;Y;60900;65760;82;82;D;12182883
37102812;Y;65760;70920;82;82;D;12182883
37102813;Y;70920;75900;82;82;D;12182883
37102814;Y;75900;76800;82;1;D;12182883
37102815;Y;58800;59400;1;1;P;12182883
37103365;Y;67620;70200;183;104;D;12182898
37103366;Y;72900;75480;183;104;D;12182898
37103367;Y;26100;28440;183;104;D;12182898
37103368;Y;31620;34140;183;104;D;12182898
37103369;Y;37020;39600;183;104;D;12182898
37103370;Y;42420;45000;183;104;D;12182898
36985571;Y;32820;34500;60;60;D;12178332
36985572;Y;34500;43320;60;60;D;12178332
36985573;Y;43320;53220;60;60;D;12178332
37103371;Y;47820;50400;183;104;D;12182898
37103372;Y;53220;55800;183;104;D;12182898
37103373;Y;58620;61200;183;104;D;12182898
37103374;Y;64020;66600;183;104;D;12182898
37103375;Y;69420;72000;183;104;D;12182898
37103376;Y;75000;78420;183;11;D;12182898
37103377;Y;27900;30240;183;104;D;12182898
37103378;Y;33420;35940;183;104;D;12182898
37103379;Y;38820;41400;183;104;D;12182898
37103380;Y;44220;46800;183;104;D;12182898
37103381;Y;49620;52200;183;104;D;12182898
37103382;Y;55020;57600;183;104;D;12182898
37103383;Y;60420;63000;183;104;D;12182898
37103384;Y;65820;68400;183;104;D;12182898
37103385;Y;71220;73800;183;104;D;12182898
37103782;Y;59700;61200;11;104;D;12182906
37062349;Y;68400;72300;11;5;D;12180782
37062350;Y;67800;69000;11;5;D;12180782
37062351;Y;71100;76380;5;5;D;12180782
37062352;Y;73800;77700;5;11;D;12180782
37062353;Y;68700;69900;5;11;D;12180782
37062354;Y;69000;75180;5;5;D;12180782
37062355;Y;75180;79980;5;5;D;12180782
37062356;Y;79980;84180;5;5;D;12180782
37062357;Y;84180;88380;5;5;D;12180782
37062358;Y;88380;89400;5;11;D;12180782
37062359;Y;67200;67800;11;11;P;12180782
37062360;Y;72300;77880;5;5;D;12180782
37062361;Y;77880;82080;5;5;D;12180782
37062362;Y;82080;86280;5;5;D;12180782
37062363;Y;86280;89400;5;11;D;12180782
37062364;Y;67800;68400;11;11;P;12180782
37062790;Y;67860;75480;1112;1112;D;12180790
37062791;Y;71460;77280;1112;11;D;12180790
37104171;Y;81600;83400;1686;746;D;12171591
37062793;Y;75480;82200;1112;1112;D;12180790
37062794;Y;82200;89400;1112;1112;D;12180790
37062795;Y;89400;90300;1112;11;D;12180790
37104172;Y;83400;85200;746;1686;D;12171591
37062797;Y;77880;84600;1112;1112;D;12180790
37062798;Y;84600;91800;1112;1112;D;12180790
37062799;Y;91800;92700;1112;11;D;12180790
37104173;Y;85200;87000;1686;746;D;12171591
37062801;Y;73380;79800;1112;1112;D;12180790
37062802;Y;79800;87000;1112;1112;D;12180790
37062803;Y;87000;92700;1112;11;D;12180790
37104174;Y;87000;88800;746;1686;D;12171591
37094906;Y;36180;43800;18;18;D;12182259
37104175;Y;88800;90600;1686;746;D;12171591
37066021;Y;61680;68460;28;28;D;12180885
37066022;Y;63360;64800;28;28;D;12180885
37104176;Y;90600;92400;746;1686;D;12171591
37104177;Y;92400;94200;1686;746;D;12171591
37066023;Y;64800;71100;28;28;D;12180885
37066024;Y;24360;26100;28;28;D;12180885
37066025;Y;26100;33180;28;28;D;12180885
37066026;Y;33180;39600;28;28;D;12180885
37066027;Y;20100;24360;1;28;D;12180885
36985574;Y;53220;63000;60;60;D;12178332
37066028;Y;42660;42840;28;28;D;12180885
37066029;Y;36900;42660;28;28;D;12180885
36985577;Y;24600;25200;11;11;PD;12178332
36991953;Y;28680;34320;1112;1112;D;12178587
36985579;Y;26400;34140;11;60;D;12178332
36985580;Y;44520;54420;60;60;D;12178332
36985581;Y;54420;64380;60;60;D;12178332
37066030;Y;38340;43800;28;28;D;12180885
37026533;Y;33420;38940;9;9;D;12179633
36866135;Y;0;600;11;11;P;12166229
37026534;Y;38940;44460;9;9;D;12179633
36866134;Y;600;24000;11;11;D;12166229
37026535;Y;44460;49680;9;9;D;12179633
37026536;Y;49680;51120;9;9;D;12179633
37026537;Y;51120;55980;9;9;D;12179633
37026538;Y;55980;61500;9;9;D;12179633
37026539;Y;61500;66840;9;9;D;12179633
37026540;Y;66840;72120;9;9;D;12179633
37026541;Y;72120;75660;9;1;D;12179633
37026542;Y;54120;59700;9;9;D;12179633
37026543;Y;59700;65100;9;9;D;12179633
37026544;Y;65100;70380;9;9;D;12179633
37026545;Y;70380;76860;9;9;D;12179633
37026546;Y;47820;48420;1;1;P;12179633
37026522;Y;76860;77760;9;1;D;12179633
37026523;Y;48420;54120;1;9;D;12179633
37039205;Y;34380;40800;746;746;D;12180010
37039206;Y;40800;47100;746;746;D;12180010
37039207;Y;47100;55200;746;746;D;12180010
37039208;Y;55200;70620;746;746;D;12180010
37039209;Y;53100;60360;746;746;D;12180010
37039210;Y;60360;67800;746;746;D;12180010
37128051;Y;21900;31320;11;60;D;12183516
37128052;Y;21300;21900;11;11;P;12183516
37128053;Y;31320;40860;60;60;D;12183516
37128054;Y;40860;50400;60;60;D;12183516
37128055;Y;48900;49500;11;11;P;12183516
37128056;Y;49500;58740;11;60;D;12183516
37128057;Y;58740;67740;60;60;D;12183516
37128058;Y;67740;73680;60;11;D;12183516
37128074;Y;64620;71460;60;60;D;12183517
37128060;Y;52980;62400;60;60;D;12183516
37128061;Y;62400;71100;60;60;D;12183516
36929914;Y;67860;73680;60;60;D;12173830
37128062;Y;19800;20400;11;11;PD;12183516
36929920;Y;22200;28560;11;60;D;12173830
37128063;Y;20400;24720;11;60;D;12183516
37128064;Y;24720;33480;60;60;D;12183516
37128065;Y;33480;34800;60;60;D;12183516
37128066;Y;34800;43260;60;60;D;12183516
37128067;Y;43260;52980;60;60;D;12183516
37128075;Y;22680;30180;11;60;D;12183517
37128076;Y;22080;22680;11;11;P;12183517
37128077;Y;30180;31500;60;60;D;12183517
37128078;Y;31500;38220;60;60;D;12183517
37128079;Y;38220;44820;60;60;D;12183517
37128080;Y;44820;51360;60;60;D;12183517
37128081;Y;51360;58020;60;60;D;12183517
37128082;Y;58020;64620;60;60;D;12183517
37129991;Y;42900;50100;82;82;D;12183608
37129992;Y;50100;57300;82;82;D;12183608
37129993;Y;57300;64500;82;82;D;12183608
37129994;Y;64500;71700;82;82;D;12183608
37129995;Y;71700;76680;82;1;D;12183608
37128088;Y;20880;26160;11;60;D;12183517
37128089;Y;20280;20880;11;11;P;12183517
37128090;Y;26160;27600;60;60;D;12183517
36929922;Y;20400;24000;11;60;D;12173830
37128091;Y;27600;34260;60;60;D;12183517
36929925;Y;21900;25500;11;60;D;12173830
36929926;Y;31740;37980;60;60;D;12173830
37128092;Y;34260;41520;60;60;D;12183517
37128093;Y;41520;48120;60;60;D;12183517
37128094;Y;48120;54720;60;60;D;12183517
37128095;Y;54720;61320;60;60;D;12183517
37129996;Y;25500;30300;1;82;D;12183608
37129997;Y;66000;67200;1;82;D;12183608
37130001;Y;65400;66000;1;1;PD;12183608
37130002;Y;67200;75300;82;82;D;12183608
37091225;Y;61200;63840;183;183;D;12182112
37091226;Y;63840;66480;183;183;D;12182112
37091227;Y;66480;69120;183;183;D;12182112
37091229;Y;20700;22500;1;183;D;12182112
37091230;Y;20100;20700;1;1;P;12182112
37091231;Y;22500;24300;183;183;D;12182112
37009586;Y;39900;40500;11;11;P;12179166
37009587;Y;50220;55620;38;38;D;12179166
37009588;Y;55620;64800;38;11;D;12179166
36929935;Y;23400;27060;11;60;D;12173830
37091232;Y;24300;26280;183;183;D;12182112
36929936;Y;33360;39480;60;60;D;12173830
37009589;Y;45300;45900;11;11;P;12179166
37009590;Y;61080;67020;38;38;D;12179166
37009591;Y;67020;71760;38;38;D;12179166
37009592;Y;71760;76620;38;38;D;12179166
37009593;Y;76620;78300;38;11;D;12179166
36929942;Y;69360;75120;60;60;D;12173830
36929943;Y;75120;75900;60;11;D;12173830
37091233;Y;26280;29220;183;183;D;12182112
37091234;Y;29220;32160;183;183;D;12182112
37091235;Y;32160;34800;183;183;D;12182112
37091236;Y;34800;37440;183;183;D;12182112
37091237;Y;37440;40080;183;183;D;12182112
37091238;Y;40080;42720;183;183;D;12182112
37091239;Y;42720;45360;183;183;D;12182112
37091240;Y;45360;48000;183;183;D;12182112
37091241;Y;48000;50640;183;183;D;12182112
37009594;Y;57300;57900;11;11;P;12179166
36929945;Y;28560;34980;60;60;D;12173830
37091242;Y;50640;53280;183;183;D;12182112
37091243;Y;53280;55920;183;183;D;12182112
37091244;Y;55920;58560;183;183;D;12182112
37091245;Y;58560;61200;183;183;D;12182112
37091246;Y;25200;27780;183;183;D;12182112
37091247;Y;27780;30840;183;183;D;12182112
36929946;Y;34980;40980;60;60;D;12173830
36929952;Y;70860;76620;60;60;D;12173830
36929953;Y;76620;77400;60;11;D;12173830
36929954;Y;21600;22200;11;11;P;12173830
37091248;Y;30840;33480;183;183;D;12182112
37091249;Y;33480;36120;183;183;D;12182112
37091250;Y;36120;38760;183;183;D;12182112
37091251;Y;38760;41400;183;183;D;12182112
37091252;Y;41400;44040;183;183;D;12182112
37091253;Y;44040;46680;183;183;D;12182112
37091254;Y;46680;49320;183;183;D;12182112
37091255;Y;49320;51960;183;183;D;12182112
37091256;Y;51960;54600;183;183;D;12182112
37091257;Y;54600;57240;183;183;D;12182112
37091258;Y;57240;59880;183;183;D;12182112
37091259;Y;59880;62520;183;183;D;12182112
37091260;Y;62520;65160;183;183;D;12182112
37091261;Y;65160;67800;183;183;D;12182112
37091263;Y;23400;25200;1;183;D;12182112
37091264;Y;22800;23400;1;1;P;12182112
36929955;Y;30060;36480;60;60;D;12173830
36929962;Y;72300;76980;60;11;D;12173830
36929964;Y;73680;92100;60;11;D;12173830
36934570;Y;23400;47700;11;11;D;12174057
36934571;Y;48600;72900;11;11;D;12174057
36934572;Y;44400;68400;11;11;D;12174057
36934573;Y;22800;23400;11;11;P;12174057
36934574;Y;48000;48600;11;11;P;12174057
36934575;Y;43800;44400;11;11;PD;12174057
37010965;Y;26580;27780;11;1112;D;12179188
37010966;Y;26400;28200;11;4;D;12179188
37011361;Y;57300;66000;11;60;D;12179194
37011362;Y;59400;68400;11;60;D;12179194
37011364;Y;61200;62400;11;60;D;12179194
37011365;Y;25980;33420;60;60;D;12179194
37011366;Y;33420;40680;60;60;D;12179194
37011367;Y;40680;41580;60;11;D;12179194
37011368;Y;63960;72480;60;60;D;12179194
37011369;Y;72480;73800;60;60;D;12179194
37011370;Y;73800;79800;60;11;D;12179194
37011371;Y;19500;20100;11;11;PD;12179194
